,Unnamed: 0,line-num,pred-model,fill-model,premise,hypothesis,mask-filled,token_changes,fill_prob,n_gram,Word2Vec-Score,Bert-Score,gold-label,token-similarity,orig-label,new-label,orig-label-prob,same-label-prob,new-label-prob,label-changed,same-label-prob-diff
5940,5940,13651,mnli-roberta,BartLargeMNLI,well  what do you think about Nolan Ryan being the first baseball player to earn a million dollars that's the only thing i found out tonight,I found out a long time ago about Nolan Ryan's status as the first baseball player to bring home a million.,I found out a long time ago about Nolan Ryan's status as the first baseball player to win a World Series and bring home a million.,"('baseball player to', 'a baseball player to win World Series and')",10.16%,3,0.9923212928714852,0.9783547520637512,2,0.8662165577893436,neutral,contradiction,0.64,0.16,0.83,True,0.48
5943,5943,13651,mnli-roberta,BartLargeMNLI,well  what do you think about Nolan Ryan being the first baseball player to earn a million dollars that's the only thing i found out tonight,I found out a long time ago about Nolan Ryan's status as the first baseball player to bring home a million.,I found out a long time ago about Nolan Ryan's status as the first baseball player to bring home a million. That's the only thing i found out tonight,"('player to', ""found out the player to That's only thing i tonight"")",9.81%,2,0.9903206582137648,0.9620867371559144,2,0.7402342447951947,contradiction,neutral,0.67,0.04,0.93,True,0.63
5948,5948,13651,mnli-roberta,BartLargeMNLI,well  what do you think about Nolan Ryan being the first baseball player to earn a million dollars that's the only thing i found out tonight,I found out a long time ago about Nolan Ryan's status as the first baseball player to bring home a million.,I found out a long time ago about Nolan Ryan's status as the first baseball player to take home a million. I'm not sure what to make of it.,"('to bring', ""to take I'm not sure what make of it."")",9.42%,2,0.9846983636172464,0.9648392796516418,2,0.7881567460631319,contradiction,neutral,0.92,0.19,0.62,True,0.73
5964,5964,19033,mnli-roberta,BartLargeMNLI,"Bargain-hunters looking for jeans, shoes, and cheaper fashions head for the popular stores along Via Torino and Via Manzoni.",The popular stores along Via Torino and Via Manzoni aren't well liked by the bargain-hunters.,"The popular stores along Via Torino and Via Manzoni aren't well known to tourists, but they are well known by the bargain-hunters.","('liked', 'well known to tourists, but they are')",10.08%,1,0.9714710544655174,0.9618603587150574,2,0.4086337687623844,contradiction,neutral,0.99,0.03,0.96,True,0.96
5965,5965,19033,mnli-roberta,BartLargeMNLI,"Bargain-hunters looking for jeans, shoes, and cheaper fashions head for the popular stores along Via Torino and Via Manzoni.",The popular stores along Via Torino and Via Manzoni aren't well liked by the bargain-hunters.,The popular stores along Via Torino and Via Manzoni aren't the only stores frequented by the bargain-hunters.,"('well liked', 'stores the only frequented')",10.07%,2,0.9799026265727946,0.9617269039154052,2,0.5013454180980071,contradiction,neutral,1.0,0.04,0.94,True,0.96
5966,5966,19033,mnli-roberta,BartLargeMNLI,"Bargain-hunters looking for jeans, shoes, and cheaper fashions head for the popular stores along Via Torino and Via Manzoni.",The popular stores along Via Torino and Via Manzoni aren't well liked by the bargain-hunters.,"The popular stores along Via Torino and Via Manzoni aren't well known, but they are popular with the bargain-hunters.","('liked by', 'popular known, but they are with')",10.15%,2,0.9753680712660772,0.9658877849578856,2,0.499941053577242,contradiction,neutral,0.99,0.22,0.75,True,0.77
5967,5967,19033,mnli-roberta,BartLargeMNLI,"Bargain-hunters looking for jeans, shoes, and cheaper fashions head for the popular stores along Via Torino and Via Manzoni.",The popular stores along Via Torino and Via Manzoni aren't well liked by the bargain-hunters.,The popular stores along Via Torino and Via Manzoni are one of the most visited by the bargain-hunters. ,"(""n't well liked"", 'are one of the most visited ')",9.86%,3,0.973381854875238,0.9642507433891296,2,0.675706251586278,contradiction,entailment,0.99,0.0,0.68,True,0.99
5968,5968,19033,mnli-roberta,BartLargeMNLI,"Bargain-hunters looking for jeans, shoes, and cheaper fashions head for the popular stores along Via Torino and Via Manzoni.",The popular stores along Via Torino and Via Manzoni aren't well liked by the bargain-hunters.,The popular stores along Via Torino and Via Manzoni aren't the only destinations for the bargain-hunters.,"('well liked by', 'the only destinations for')",10.14%,3,0.9736325874264824,0.9624452590942384,2,0.5292011168259714,contradiction,neutral,0.99,0.04,0.95,True,0.95
5969,5969,19033,mnli-roberta,BartLargeMNLI,"Bargain-hunters looking for jeans, shoes, and cheaper fashions head for the popular stores along Via Torino and Via Manzoni.",The popular stores along Via Torino and Via Manzoni aren't well liked by the bargain-hunters.,"The popular stores along Via Torino and Via Manzoni aren't well known, but they are popular with bargain-hunters.","('liked by the', 'popular known, but they are with')",10.21%,3,0.9731629364790616,0.9629565477371216,2,0.6433986874239233,contradiction,neutral,1.0,0.07,0.86,True,0.9299999999999999
5979,5979,19033,mnli-roberta,BartLargeMNLI,"Bargain-hunters looking for jeans, shoes, and cheaper fashions head for the popular stores along Via Torino and Via Manzoni.",The popular stores along Via Torino and Via Manzoni aren't well liked by the bargain-hunters.,The popular stores along Via Torino and Via Manzoni aren't well liked by the Italian public.,"('bargain-hunters', 'Italian public.')",9.8%,3,0.9698955097579018,0.9756341576576232,2,0.3645631900370552,contradiction,neutral,0.99,0.43,0.57,True,0.56
5983,5983,198324,mnli-roberta,BartLargeMNLI,Montgomery Ranking Minority Member Committee on Veterans' Affairs House of Representatives,There is a committee on Veteran's Affairs.,There is no Montgomery Ranking Minority Member on Veteran's Affairs.,"('a committee', 'no Montgomery Ranking Minority Member')",9.68%,2,0.9282374147379434,0.9143553972244264,0,0.6188666503971393,entailment,contradiction,0.95,0.0,1.0,True,0.95
5985,5985,198324,mnli-roberta,BartLargeMNLI,Montgomery Ranking Minority Member Committee on Veterans' Affairs House of Representatives,There is a committee on Veteran's Affairs.,There is no Ranking Minority Member Committee on Veteran's Affairs.,"('is a committee', 'is no Ranking Minority Member Committee')",10.41%,3,0.9500075548124726,0.9291820526123048,0,0.8275759187927227,entailment,contradiction,0.97,0.0,1.0,True,0.97
5986,5986,198324,mnli-roberta,BartLargeMNLI,Montgomery Ranking Minority Member Committee on Veterans' Affairs House of Representatives,There is a committee on Veteran's Affairs.,There is no Senate Committee on Veteran's Affairs. ,"('a committee on', 'no Senate Committee on ')",8.42%,3,0.965680829792928,0.9434524774551392,0,0.8382819221717794,entailment,contradiction,0.96,0.01,0.92,True,0.95
5988,5988,369785,mnli-roberta,BartLargeMNLI,Directors alter his scripts at their peril.,They don't like the way they change the scripts.,They don't change his scripts the way they change the scripts. ,"('like', 'change his scripts ')",9.78%,1,0.9836449456649056,0.9207037687301636,1,0.5503334227530624,neutral,contradiction,0.8,0.16,0.66,True,0.64
5989,5989,369785,mnli-roberta,BartLargeMNLI,Directors alter his scripts at their peril.,They don't like the way they change the scripts.,They do not change his scripts in the way they change the scripts.,"(""n't like"", 'do not change his scripts in')",9.66%,2,0.9769070246670554,0.926433801651001,1,0.7882470234244908,neutral,contradiction,0.93,0.04,0.91,True,0.89
5992,5992,369785,mnli-roberta,BartLargeMNLI,Directors alter his scripts at their peril.,They don't like the way they change the scripts., They do it in the same way they change the scripts. ,"(""n't like the"", ' do it in the same')",10.78%,3,0.9847927547035076,0.9257358312606812,1,0.9136306506818268,neutral,contradiction,0.89,0.19,0.74,True,0.7
6013,6013,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain., A positive subsidy is a net gain.  See also [ edit ],"('A negative', ' A positive See also [ edit ]')",9.72%,2,0.9077023022309154,0.9302069544792176,2,0.6614182914150616,contradiction,neutral,0.98,0.22,0.76,True,0.76
6015,6015,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain., A positive subsidy is a net gain.  /p,"('A negative subsidy', ' A positive subsidy /p')",9.59%,3,0.9906798500363604,0.9592714309692384,2,0.950437644093682,contradiction,neutral,0.99,0.21,0.76,True,0.78
6017,6017,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain.,"A negative subsidy is recognized as a net loss, while a positive subsidy is a net gain.","('subsidy', 'subsidy is recognized as a net loss, while positive')",10.2%,1,0.9770777826358064,0.9359344840049744,2,0.40244793625600733,contradiction,neutral,0.93,0.19,0.56,True,0.74
6018,6018,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain.,A positive subsidy is recognized as a net gain.,"('negative subsidy', 'positive subsidy recognized as')",9.49%,2,0.9677636748304688,0.955446481704712,2,0.7618509206741396,contradiction,neutral,0.94,0.22,0.76,True,0.72
6019,6019,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain., A negative subsidy is not a net gain. ,"('subsidy is', ' subsidy is not')",9.97%,2,0.9933419386606696,0.9799185395240784,2,0.9403320379362284,contradiction,entailment,0.94,0.01,0.89,True,0.9299999999999999
6020,6020,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain.,"Conversely, a positive subsidy is a net gain.","('A negative subsidy', 'Conversely, a positive subsidy')",10.12%,3,0.9730715571403542,0.9621818065643309,2,0.8778671361340971,contradiction,neutral,0.96,0.03,0.95,True,0.9299999999999999
6023,6023,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain.,"A negative subsidy is a direct reduction in expenditure, not a revenue, gain.","('net', 'a direct reduction in expenditure, not revenue,')",9.94%,1,0.9322468615194188,0.9275060892105104,2,0.4797296659056579,contradiction,entailment,0.98,0.01,0.99,True,0.97
6024,6024,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain.,"A negative subsidy is recognized as a direct reduction in expenses, not as a revenue, gain.","('a net', 'recognized as a direct reduction in expenses, not revenue,')",10.23%,2,0.9205525350734448,0.918591856956482,2,0.6672917139761618,contradiction,entailment,0.98,0.0,0.99,True,0.98
6025,6025,358901,mnli-roberta,BartLargeMNLI,"A negative subsidy is recognized as a direct reduction in expense, not as a revenue, gain, or other financing source.",A negative subsidy is a net gain.,A negative subsidy is a. ,"('net gain', 'a. ')",9.93%,2,0.9259162590861068,0.9387719631195068,2,0.2616401284752473,contradiction,entailment,0.98,0.18,0.55,True,0.8
